heap,1800,33442,17895,600732
mquick,1800,21315,11360,456118
quick,1800,21690,13605,477640
select,1800,1619100,1800,6035636
insert,1800,828807,827014,10272096
heap,1800,33482,17945,598466
mquick,1800,21716,12778,470844
quick,1800,20154,12057,448944
select,1800,1619100,1800,6552922
insert,1800,823549,821758,10176946
heap,1800,33500,17923,600354
mquick,1800,21634,12562,468579
quick,1800,22939,13595,482171
select,1800,1619100,1800,6186290
insert,1800,807093,805303,9940202
heap,1800,33437,17906,599221
mquick,1800,21775,13139,521062
quick,1800,20994,12442,507092
select,1800,1619100,1800,6026196
insert,1800,814930,813142,10247176
heap,1800,33458,17907,598466
mquick,1800,20997,12443,464802
quick,1800,22578,12313,467068
select,1800,1619100,1800,6128142
insert,1800,814743,812950,10157312
heap,1800,33478,17923,604885
mquick,1800,22581,12314,482171
quick,1800,21714,13197,474620
select,1800,1619100,1800,6030727
insert,1800,829843,828050,10373666
heap,1800,33396,17901,601865
mquick,1800,22084,12608,474619
quick,1800,20488,11604,445168
select,1800,1619100,1800,6128143
insert,1800,795959,794167,11137135
heap,1800,33439,17908,613947
mquick,1800,20491,11605,458384
quick,1800,23538,13791,492366
select,1800,1619100,1800,6132297
insert,1800,808438,806646,10858858
heap,1800,33495,17915,615079
mquick,1800,23355,13466,499162
quick,1800,20855,12228,456873
select,1800,1619100,1800,6090007
insert,1800,815310,813519,10954763
heap,1800,33458,17926,640755
mquick,1800,20976,11319,460271
quick,1800,22500,12798,476507
select,1800,1619100,1800,6130030
insert,1800,802501,800708,11197548
heap,1800,33457,17895,613570
mquick,1800,21856,12599,481039
quick,1800,21832,12955,471976
select,1800,1619100,1800,6116816
insert,1800,812055,810260,10930220
heap,1800,33501,17935,612814
mquick,1800,21835,12956,482927
quick,1800,21039,11511,447057
select,1800,1619100,1800,6110019
insert,1800,821416,819626,11113348
heap,1800,33443,17889,613947
mquick,1800,20920,12002,466313
quick,1800,20673,12052,456873
select,1800,1619100,1800,6058667
insert,1800,812255,810471,10907943
heap,1800,33465,17894,613569
mquick,1800,20307,11688,456495
quick,1800,22341,14265,1221475
select,1800,1619100,1800,6212721
insert,1800,795608,793818,10786362
heap,1800,33462,17903,614325
mquick,1800,21545,11242,465180
quick,1800,23506,13860,501806
select,1800,1619100,1800,6139470
insert,1800,821092,819298,11134492
heap,1800,33434,17887,615080
mquick,1800,20946,11462,456874
quick,1800,20460,11727,450077
select,1800,1619100,1800,6073394
insert,1800,827536,825748,11236439
heap,1800,33463,17911,616968
mquick,1800,22327,12875,487834
quick,1800,20835,11129,436106
select,1800,1619100,1800,6040544
insert,1800,811511,809720,10450692
heap,1800,33443,17919,600732
mquick,1800,20327,12177,454608
quick,1800,21627,11705,451964
select,1800,1619100,1800,6060934
insert,1800,807723,805934,9951907
heap,1800,33494,17953,597711
mquick,1800,21630,11706,451965
quick,1800,23457,12583,474242
select,1800,1619100,1800,6104356
insert,1800,820325,818531,10108604
heap,1800,33487,17946,598466
mquick,1800,20703,12289,459517
quick,1800,25235,16257,537676
select,1800,1619100,1800,6051494
insert,1800,805514,803717,9990044
heap,1800,33432,17904,889959
mquick,1800,23422,14774,577321
quick,1800,24378,13889,495009
select,1800,1619100,1800,6035258
insert,1800,825821,824029,10203376
heap,1800,33360,17870,596955
mquick,1800,20141,11053,436484
quick,1800,22206,13637,487080
select,1800,1619100,1800,6030349
insert,1800,821513,819721,10244911
heap,1800,33459,17890,601109
mquick,1800,21023,12862,471221
quick,1800,21809,12240,458383
select,1800,1619100,1800,6037146
insert,1800,826347,824557,10233206
heap,1800,33360,17840,602997
mquick,1800,21812,12241,471599
quick,1800,24032,13848,501428
select,1800,1619100,1800,6042055
insert,1800,813454,811658,11240215
heap,1800,33400,17883,614325
mquick,1800,22956,12152,511245
quick,1800,24349,15549,541074
select,1800,1619100,1800,6113795
insert,1800,818215,816427,11153749
heap,1800,33492,17918,613192
mquick,1800,21510,11895,474620
quick,1800,24336,13714,510867
select,1800,1619100,1800,6322975
insert,1800,788830,787036,10750492
heap,1800,33461,17941,615079
mquick,1800,24339,13715,523705
quick,1800,21068,11187,462537
select,1800,1619100,1800,6033370
insert,1800,808710,806918,10941548
heap,1800,33416,17885,613570
mquick,1800,20751,11526,463292
quick,1800,21006,11925,456496
select,1800,1619100,1800,6040544
insert,1800,801823,800035,10786362
heap,1800,33395,17846,612437
mquick,1800,21192,12081,469333
quick,1800,22424,11731,465935
select,1800,1619100,1800,6033370
insert,1800,814713,812918,11560403
heap,1800,33433,17881,617345
mquick,1800,21164,12169,507847
quick,1800,21492,13391,478017
select,1800,1619100,1800,6097181
insert,1800,823940,822158,11066527
heap,1800,33492,17883,615080
mquick,1800,21495,13392,487457
quick,1800,22267,14702,595446
select,1800,1619100,1800,6564627
insert,1800,811193,809399,12054657
heap,1800,33510,17958,726844
mquick,1800,21157,12829,580342
quick,1800,20887,12670,458384
select,1800,1619100,1800,6031860
insert,1800,823657,821865,10327978
heap,1800,33484,17914,598844
mquick,1800,20890,12671,465558
quick,1800,22210,13151,473864
select,1800,1619100,1800,6031860
insert,1800,807879,806084,9961724
heap,1800,33406,17871,596578
mquick,1800,21491,13382,470088
quick,1800,22823,14674,497275
select,1800,1619100,1800,6034503
insert,1800,802821,801031,10073489
heap,1800,33480,17938,598466
mquick,1800,23680,17001,542207
quick,1800,22833,12734,471222
select,1800,1619100,1800,6093406
insert,1800,822315,820523,10128993
heap,1800,33443,17908,598089
mquick,1800,22140,13341,479528
quick,1800,21338,12816,464803
select,1800,1619100,1800,6094538
insert,1800,817219,815426,10068580
heap,1800,33419,17865,596956
mquick,1800,21341,12817,474242
quick,1800,20585,11385,440637
select,1800,1619100,1800,6061689
insert,1800,825725,823930,10169017
heap,1800,33512,17947,675493
mquick,1800,20829,13502,517286
quick,1800,22616,15061,502560
select,1800,1619100,1800,6028461
insert,1800,800703,798909,9875258
heap,1800,33472,17914,597334
mquick,1800,22357,14655,512378
quick,1800,20564,11602,446678
select,1800,1619100,1800,6038656
insert,1800,794953,793163,10284556
heap,1800,33469,17920,606018
mquick,1800,20253,11566,456495
quick,1800,22721,12685,473110
select,1800,1619100,1800,6137960
insert,1800,799709,797914,10733879
heap,1800,33506,17965,615458
mquick,1800,21156,13847,487458
quick,1800,20616,12913,463669
select,1800,1619100,1800,6147022
insert,1800,804176,802384,10872828
heap,1800,33428,17905,612437
mquick,1800,21942,12473,481794
quick,1800,25307,14149,510867
select,1800,1619100,1800,6035257
insert,1800,789366,787573,10601347
heap,1800,33495,17936,614702
mquick,1800,20484,13431,482548
quick,1800,23397,12449,473487
select,1800,1619100,1800,6494019
insert,1800,814255,812461,11022350
heap,1800,33447,17888,613192
mquick,1800,22207,12140,481416
quick,1800,21183,11164,445923
select,1800,1619100,1800,6034881
insert,1800,799642,797849,11170740
heap,1800,33458,17896,617345
mquick,1800,21186,11165,456873
quick,1800,24060,13511,498029
select,1800,1619100,1800,6032992
insert,1800,814392,812599,11406350
heap,1800,33461,17900,614702
mquick,1800,21027,11462,461027
quick,1800,22586,12402,474997
select,1800,1619100,1800,6036013
insert,1800,808966,807173,11297984
heap,1800,33473,17912,613569
mquick,1800,22589,12403,484815
quick,1800,22912,13577,498785
select,1800,1619100,1800,6058668
insert,1800,817992,816200,10983460
heap,1800,33491,17901,612815
mquick,1800,20848,12293,470467
quick,1800,22673,12254,469711
select,1800,1619100,1800,6272756
insert,1800,817951,816158,10124462
heap,1800,33437,17891,597711
mquick,1800,21678,12417,471977
quick,1800,21453,12696,460271
select,1800,1619100,1800,6130408
insert,1800,804546,802750,10020627
heap,1800,33501,17909,598088
mquick,1800,23483,12711,481416
quick,1800,21259,11585,447811
select,1800,1619100,1800,6118326
insert,1800,823815,822028,10164863
heap,1800,33397,17865,597334
mquick,1800,21262,11586,448566
quick,1800,20098,11173,435351
select,1800,1619100,1800,6123234
insert,1800,813988,812194,11129961
heap,1800,33456,17893,598088
mquick,1800,20601,12858,469334
quick,1800,20775,12694,456495
select,1800,1619100,1800,6234621
insert,1800,829304,827511,10354409
heap,1800,33403,17848,596578
mquick,1800,20778,12695,500295
quick,1800,21290,12626,501428
select,1800,1619100,1800,6239152
insert,1800,811117,809326,10024403
heap,1800,33465,17913,647552
mquick,1800,21293,12627,542961
quick,1800,22898,13080,477262
select,1800,1619100,1800,6049984
insert,1800,810479,808688,10052722
heap,1800,33480,17933,598089
mquick,1800,22132,13518,516153
quick,1800,23114,15853,573923
select,1800,1619100,1800,6039789
insert,1800,798267,796479,9956816
heap,1800,33512,17942,605640
mquick,1800,20284,13123,473109
quick,1800,20988,12032,452720
select,1800,1619100,1800,6045452
insert,1800,820802,819013,10720662
heap,1800,33446,17856,605263
mquick,1800,20461,11356,453475
quick,1800,20019,11026,433841
select,1800,1619100,1800,6037146
insert,1800,785682,783889,9871860
heap,1800,33482,17948,604885
mquick,1800,20022,11027,452342
quick,1800,21363,13098,477640
select,1800,1619100,1800,6071128
insert,1800,800184,798388,11235684
heap,1800,33409,17909,614325
mquick,1800,21189,12484,478018
quick,1800,20240,11348,440637
select,1800,1619100,1800,6089252
insert,1800,809224,807430,10876226
heap,1800,33472,17925,613947
mquick,1800,22371,12567,482548
quick,1800,21854,12401,464425
select,1800,1619100,1800,6563871
insert,1800,844062,842271,11344427
heap,1800,33450,17854,613192
mquick,1800,22027,13171,494631
quick,1800,21309,11479,455741
select,1800,1619100,1800,7650927
insert,1800,824526,822733,11169607
heap,1800,33472,17864,614325
mquick,1800,20693,11506,462536
quick,1800,20924,12049,466691
select,1800,1619100,1800,6035258
insert,1800,799510,797715,10743318
heap,1800,33412,17894,610548
mquick,1800,20390,11906,461026
quick,1800,20993,12235,456118
select,1800,1619100,1800,6034503
insert,1800,796158,794371,10814680
heap,1800,33477,17938,613947
mquick,1800,20457,11257,473487
quick,1800,23654,13487,496520
select,1800,1619100,1800,6077924
insert,1800,812955,811167,10960049
heap,1800,33462,17878,613192
mquick,1800,22130,12235,477262
quick,1800,23406,13118,491611
select,1800,1619100,1800,6233488
insert,1800,814348,812554,10964202
heap,1800,33388,17853,612059
mquick,1800,23409,13119,504071
quick,1800,22771,13579,487457
select,1800,1619100,1800,6118326
insert,1800,809993,808199,10942303
heap,1800,33473,17914,616967
mquick,1800,19984,11282,448189
quick,1800,21109,11669,453475
select,1800,1619100,1800,6037523
insert,1800,807212,805423,10936640
heap,1800,33463,17910,614702
mquick,1800,21410,12113,467445
quick,1800,21277,14206,489345
select,1800,1619100,1800,6032992
insert,1800,809963,808177,10543577
heap,1800,33524,17972,603375
mquick,1800,21280,14207,490855
quick,1800,23188,11817,460649
select,1800,1619100,1800,6088875
insert,1800,801653,799864,9876768
heap,1800,33419,17889,595823
mquick,1800,23191,11818,469711
quick,1800,22054,12808,473109
select,1800,1619100,1800,6491753
insert,1800,822974,821183,10136167
heap,1800,33476,17902,596956
mquick,1800,22057,12809,479906
quick,1800,20674,11563,623765
select,1800,1619100,1800,6158349
insert,1800,813696,811902,10084061
heap,1800,33476,17917,599221
mquick,1800,23196,12428,480661
quick,1800,23138,14615,499540
select,1800,1619100,1800,6133807
insert,1800,818385,816593,10128238
heap,1800,33463,17870,597334
mquick,1800,23316,14746,505959
quick,1800,21770,12850,464803
select,1800,1619100,1800,6137205
insert,1800,809663,807872,10433324
heap,1800,33507,17945,598844
mquick,1800,21505,10764,441015
quick,1800,22171,14097,486702
select,1800,1619100,1800,6110019
insert,1800,808492,806698,9972297
heap,1800,33544,17983,601486
mquick,1800,21518,12782,478773
quick,1800,22029,12338,465180
select,1800,1619100,1800,6133052
insert,1800,810399,808607,10903790
heap,1800,33459,17920,614325
mquick,1800,21409,11864,467068
quick,1800,21805,13644,478018
select,1800,1619100,1800,6384520
insert,1800,828324,826533,11133359
heap,1800,33380,17854,611681
mquick,1800,22363,14062,499540
quick,1800,22361,13736,538431
select,1800,1619100,1800,6063954
insert,1800,823521,821725,11069548
heap,1800,33519,17900,614325
mquick,1800,22729,12200,483681
quick,1800,22024,12753,472354
select,1800,1619100,1800,6033369
insert,1800,816394,814603,11031790
heap,1800,33487,17940,615457
mquick,1800,22027,12754,484814
quick,1800,22440,13220,485947
select,1800,1619100,1800,6030727
insert,1800,819407,817610,10999695
heap,1800,33392,17859,612059
mquick,1800,21668,12087,473865
quick,1800,22304,12705,473864
select,1800,1619100,1800,6029216
insert,1800,808235,806442,11037831
heap,1800,33497,17943,615079
mquick,1800,22307,12706,528991
quick,1800,21876,12761,507092
select,1800,1619100,1800,6520450
insert,1800,813656,811866,11149217
heap,1800,33432,17887,648685
mquick,1800,21879,12762,559953
quick,1800,20773,12518,470088
select,1800,1619100,1800,6077924
insert,1800,826519,824731,11222846
heap,1800,33383,17834,615835
mquick,1800,20776,12519,470466
quick,1800,22413,11151,537298
select,1800,1619100,1800,6045075
insert,1800,820974,819182,12543248
heap,1800,33433,17899,686820
mquick,1800,21303,13700,1298125
quick,1800,21984,13050,474997
select,1800,1619100,1800,6081701
insert,1800,816713,814922,10104450
heap,1800,33446,17901,599976
mquick,1800,21987,13051,475375
quick,1800,22423,10612,443281
select,1800,1619100,1800,6238019
insert,1800,806258,804469,9965501
heap,1800,33490,17928,599599
mquick,1800,22099,12114,468201
quick,1800,21231,12049,451965
select,1800,1619100,1800,6199884
insert,1800,818723,816934,10084438
heap,1800,33452,17875,598089
mquick,1800,20396,12126,453475
quick,1800,23551,15288,836720
select,1800,1619100,1800,6064709
insert,1800,794557,792762,9828816
heap,1800,33502,17941,601487
mquick,1800,23554,15289,518042
quick,1800,20447,11943,446679
select,1800,1619100,1800,6023175
insert,1800,818915,817123,10570385
heap,1800,33377,17854,597334
mquick,1800,21033,12909,472732
quick,1800,23065,12127,461026
select,1800,1619100,1800,6118703
insert,1800,794661,792867,9881677
heap,1800,33465,17936,596201
mquick,1800,23068,12128,471599
quick,1800,20251,12430,458384
select,1800,1619100,1800,6144001
insert,1800,789256,787465,9784262
heap,1800,33534,17936,606018
mquick,1800,20014,12191,461782
quick,1800,21409,13198,471221
select,1800,1619100,1800,6034125
insert,1800,799511,797718,9899046
heap,1800,33450,17887,602242
mquick,1800,21559,11991,468201
quick,1800,22063,12056,455741
select,1800,1619100,1800,6198750
insert,1800,813443,811651,10925689
heap,1800,33563,17980,614324
mquick,1800,20621,11945,465558
quick,1800,21153,12562,458006
select,1800,1619100,1800,6179494
insert,1800,832744,830955,11136003
heap,1800,33500,17918,1013428
mquick,1800,22293,11368,465935
quick,1800,20546,12855,467823
select,1800,1619100,1800,6036768
insert,1800,806500,804708,10855081
heap,1800,33432,17905,614324
mquick,1800,19406,11949,454608
quick,1800,20272,11172,439504
select,1800,1619100,1800,6037146
insert,1800,787545,785755,10972509
heap,1800,33392,17864,612436
mquick,1800,19999,11955,465180
quick,1800,20567,11721,446678
select,1800,1619100,1800,6046208
insert,1800,807016,805217,10876604
heap,1800,33387,17874,611682
mquick,1800,21202,12005,473486
quick,1800,21857,12566,471221
select,1800,1619100,1800,6511010
insert,1800,807078,805285,10815436
heap,1800,33405,17874,611681
mquick,1800,21860,12567,485569
quick,1800,24043,14593,507092
select,1800,1619100,1800,6159104
insert,1800,789432,787639,10610031
heap,1800,33493,17972,618478
mquick,1800,21805,13460,819352
quick,1800,20597,11269,504448
select,1800,1619100,1800,6123234
insert,1800,828454,826666,11317619
heap,1800,33396,17837,611304
mquick,1800,20835,12610,478018
quick,1800,22430,12122,470844
select,1800,1619100,1800,6036391
insert,1800,813342,811551,11208120
heap,1800,33455,17884,613947
mquick,1800,20097,11385,455741
quick,1800,22692,13711,488213
select,1800,1619100,1800,6133052
insert,1800,811472,809676,10914740
heap,1800,33466,17921,612815
mquick,1800,22695,13712,504071
quick,1800,22636,13247,474997
select,1800,1619100,1800,6528756
insert,1800,815751,813959,10952498
heap,1800,33450,17926,614702
mquick,1800,20607,11578,458761
quick,1800,23104,12507,469334
select,1800,1619100,1800,6151553
insert,1800,823510,821719,10151270
heap,1800,33436,17906,840496
mquick,1800,23107,12508,739681
quick,1800,20648,11771,448189
select,1800,1619100,1800,6057158
insert,1800,790550,788759,10078775
heap,1800,33509,17940,601864
mquick,1800,20051,12475,469333
quick,1800,20696,13024,463292
select,1800,1619100,1800,6031860
insert,1800,807234,805442,10201111
heap,1800,33441,17937,598089
mquick,1800,20699,13025,472732
quick,1800,21361,12138,457251
select,1800,1619100,1800,6068107
insert,1800,830289,828497,10317784
heap,1800,33507,17902,599221
mquick,1800,20324,11385,446679
quick,1800,20591,11374,438372
select,1800,1619100,1800,6036391
insert,1800,805073,803288,10031577
heap,1800,33470,17943,597333
mquick,1800,20594,11375,451587
quick,1800,22348,13239,473864
select,1800,1619100,1800,6191954
insert,1800,815838,814043,10047436
heap,1800,33449,17898,599221
mquick,1800,21828,11189,458006
quick,1800,22446,10589,443658
select,1800,1619100,1800,6723966
insert,1800,819599,817803,10198468
heap,1800,33394,17832,663033
mquick,1800,21813,12937,601487
quick,1800,21736,12143,458384
select,1800,1619100,1800,6048095
insert,1800,836781,834988,10591530
heap,1800,33397,17831,602619
mquick,1800,21739,12144,471221
quick,1800,21601,11653,456118
select,1800,1619100,1800,6029216
insert,1800,808692,806903,10373288
heap,1800,33377,17870,596578
mquick,1800,20058,11709,453475
quick,1800,21082,11672,452343
select,1800,1619100,1800,6065087
insert,1800,800057,798262,10036486
heap,1800,33462,17923,609793
mquick,1800,21085,11673,464425
quick,1800,23807,13559,491988
select,1800,1619100,1800,6041299
insert,1800,813480,811687,10936639
heap,1800,33434,17882,613569
mquick,1800,21277,11153,457629
quick,1800,22220,12451,468578
select,1800,1619100,1800,6144757
insert,1800,797971,796183,10798067
heap,1800,33405,17896,613192
mquick,1800,22674,13502,499918
quick,1800,21489,11033,448944
select,1800,1619100,1800,6134184
insert,1800,831159,829369,11153370
heap,1800,33451,17886,614325
mquick,1800,21476,12988,481416
quick,1800,22052,12304,566372
select,1800,1619100,1800,6105110
insert,1800,842890,841101,11356132
heap,1800,33440,17882,611304
mquick,1800,22055,12305,481038
quick,1800,22811,14649,499917
select,1800,1619100,1800,6036013
insert,1800,812373,810589,11028391
heap,1800,33471,17890,619611
mquick,1800,20853,12957,484059
quick,1800,22142,11876,468200
select,1800,1619100,1800,6032615
insert,1800,799988,798195,10750869
heap,1800,33445,17904,612814
mquick,1800,20925,12345,476885
quick,1800,24856,16025,533522
select,1800,1619100,1800,6109641
insert,1800,816628,814835,11308934
heap,1800,33504,17950,613947
mquick,1800,21511,13111,483304
quick,1800,21235,13051,473865
select,1800,1619100,1800,6065087
insert,1800,801017,799222,10960427
heap,1800,33446,17889,616968
mquick,1800,21469,12973,477640
quick,1800,21625,11846,758561
select,1800,1619100,1800,6093027
insert,1800,800362,798569,10217725
heap,1800,33406,17882,865793
mquick,1800,21628,11847,549381
quick,1800,20130,10935,474242
select,1800,1619100,1800,6182514
insert,1800,803248,801459,10487317
heap,1800,33423,17874,599599
mquick,1800,20133,10936,448944
quick,1800,20938,13433,467823
select,1800,1619100,1800,6038278
insert,1800,813361,811567,10038752
heap,1800,33486,17918,598844
mquick,1800,20941,13434,467823
quick,1800,20822,12632,460649
select,1800,1619100,1800,6038279
insert,1800,790205,788412,9876014
heap,1800,33514,17967,598466
mquick,1800,19946,11567,447434
quick,1800,20288,12273,452343
select,1800,1619100,1800,6057913
insert,1800,815209,813418,10040639
heap,1800,33384,17835,596201
mquick,1800,21140,13444,471976
quick,1800,22416,12993,471599
select,1800,1619100,1800,6493642
insert,1800,806525,804736,9996085
heap,1800,33472,17899,599221
mquick,1800,22419,12994,479906
quick,1800,21719,11959,454985
select,1800,1619100,1800,6151176
insert,1800,820211,818416,10105205
heap,1800,33474,17939,597711
mquick,1800,22786,13447,799339
quick,1800,22941,11965,516531
select,1800,1619100,1800,6139470
insert,1800,807842,806051,11446374
heap,1800,33466,17872,696260
mquick,1800,20275,11044,456496
quick,1800,21578,13872,479528
select,1800,1619100,1800,6045074
insert,1800,826626,824834,10326090
heap,1800,33427,17903,596955
mquick,1800,21581,13873,483682
quick,1800,22673,11912,453852
select,1800,1619100,1800,6168166
insert,1800,812101,810312,10498267
heap,1800,33435,17869,602242
mquick,1800,20809,12099,464047
quick,1800,20690,12058,450832
select,1800,1619100,1800,6385653
insert,1800,815356,813568,10199601
heap,1800,33343,17863,604508
mquick,1800,20644,13660,486702
quick,1800,22571,13709,484437
select,1800,1619100,1800,6151176
insert,1800,802415,800623,10806751
heap,1800,33422,17920,613192
mquick,1800,22574,13710,503316
quick,1800,22553,12906,476507
select,1800,1619100,1800,6238396
insert,1800,806001,804207,11203589
heap,1800,33464,17936,616212
mquick,1800,21163,12358,484437
quick,1800,21243,12548,471976
select,1800,1619100,1800,6042810
insert,1800,813889,812101,11602315
heap,1800,33422,17902,612059
mquick,1800,22198,11607,471599
quick,1800,20645,11217,445546
select,1800,1619100,1800,6066597
insert,1800,799047,797257,10749736
heap,1800,33455,17950,613947
mquick,1800,20648,11218,454230
quick,1800,22567,12573,471599
select,1800,1619100,1800,6032993
insert,1800,813486,811694,11341029
heap,1800,33479,17931,613192
mquick,1800,23931,13621,513133
quick,1800,25057,14625,526726
select,1800,1619100,1800,6082455
insert,1800,831376,829583,11161300
heap,1800,33433,17866,784614
mquick,1800,25060,14626,849180
quick,1800,21084,12962,700791
select,1800,1619100,1800,6032238
insert,1800,800141,798347,10916250
heap,1800,33454,17930,619610
mquick,1800,21655,13793,492366
quick,1800,21304,13580,476129
select,1800,1619100,1800,6038656
insert,1800,817222,815428,14596156
heap,1800,33450,17901,615835
mquick,1800,21307,13581,510112
quick,1800,22150,12933,478395
select,1800,1619100,1800,6065842
insert,1800,801790,799999,9912639
heap,1800,33559,17944,599222
mquick,1800,22964,14513,498030
quick,1800,22757,12318,462159
select,1800,1619100,1800,6388673
insert,1800,801278,799485,9903578
heap,1800,33441,17924,596956
mquick,1800,22760,12319,480283
quick,1800,20936,12194,450076
select,1800,1619100,1800,6051871
insert,1800,799204,797412,9845052
heap,1800,33497,17941,636979
mquick,1800,21017,12626,466313
quick,1800,20109,11828,444791
select,1800,1619100,1800,6150042
insert,1800,812119,810326,10072734
heap,1800,33465,17899,607905
mquick,1800,22129,12638,477263
quick,1800,20618,12451,456119
select,1800,1619100,1800,6037146
insert,1800,793913,792118,9936804
heap,1800,33473,17921,597711
mquick,1800,20621,12452,462537
quick,1800,20330,11829,445545
select,1800,1619100,1800,6036013
insert,1800,820486,818695,10915117
heap,1800,33425,17844,597711
mquick,1800,20333,11830,458762
quick,1800,22613,14413,494254
select,1800,1619100,1800,6069240
insert,1800,813089,811300,10588887
heap,1800,33458,17947,599599
mquick,1800,22521,14243,497652
quick,1800,21775,12850,470467
select,1800,1619100,1800,6037524
insert,1800,819567,817774,10123329
heap,1800,33416,17885,602620
mquick,1800,22837,14297,515399
quick,1800,21034,12090,454985
select,1800,1619100,1800,6520449
insert,1800,829567,827775,11156392
heap,1800,33421,17900,617722
mquick,1800,21037,12091,468200
quick,1800,21245,12824,462537
select,1800,1619100,1800,6037146
insert,1800,816434,814644,11447884
heap,1800,33425,17873,613947
mquick,1800,21248,12825,485947
quick,1800,23057,13561,490101
select,1800,1619100,1800,6121724
insert,1800,792761,790970,10640993
heap,1800,33430,17917,614324
mquick,1800,20712,11972,465558
quick,1800,21226,12354,461026
select,1800,1619100,1800,6120969
insert,1800,812112,810319,10994032
heap,1800,33382,17896,612059
mquick,1800,21229,12355,473864
quick,1800,20778,12760,468201
select,1800,1619100,1800,6042809
insert,1800,817107,815315,11041229
heap,1800,33485,17902,613947
mquick,1800,20374,12076,467445
quick,1800,21180,12820,465558
select,1800,1619100,1800,6466833
insert,1800,799027,797233,10727459
heap,1800,33502,17930,639622
mquick,1800,21183,12821,567504
quick,1800,21082,14013,959434
select,1800,1619100,1800,6053004
insert,1800,833543,831752,11411258
heap,1800,33450,17867,613947
mquick,1800,21571,13976,501806
quick,1800,22011,11529,457251
select,1800,1619100,1800,6041677
insert,1800,798952,797162,10787118
heap,1800,33484,17943,613570
mquick,1800,20866,12036,466691
quick,1800,21719,11340,453853
select,1800,1619100,1800,6036013
insert,1800,810958,809165,10917383
heap,1800,33452,17916,614324
mquick,1800,21235,11922,465558
quick,1800,21356,12389,462915
select,1800,1619100,1800,6047718
insert,1800,804313,802522,10792781
heap,1800,33487,17939,616590
mquick,1800,20916,12149,467823
quick,1800,21873,12607,467446
select,1800,1619100,1800,6101334
insert,1800,813433,811641,10924179
heap,1800,33508,17956,645286
mquick,1800,20967,13325,504826
quick,1800,22276,12930,484059
select,1800,1619100,1800,6036391
insert,1800,793044,791250,11075589
heap,1800,33514,17957,614702
mquick,1800,22279,12931,487835
quick,1800,22229,12135,464048
select,1800,1619100,1800,6028839
insert,1800,806030,804238,9954928
heap,1800,33489,17927,597711
mquick,1800,21424,11443,447056
quick,1800,21137,12724,461781
select,1800,1619100,1800,6033748
insert,1800,805822,804028,10469571
heap,1800,33383,17857,596200
mquick,1800,21140,12725,468201
quick,1800,22992,12855,475374
select,1800,1619100,1800,6066220
insert,1800,809657,807866,10095389
heap,1800,33532,17949,602242
mquick,1800,22995,12856,476885
quick,1800,21260,12626,459516
select,1800,1619100,1800,6074526
insert,1800,785703,783914,9679671
heap,1800,33467,17951,599976
mquick,1800,20739,10581,439882
quick,1800,22297,12650,468956
select,1800,1619100,1800,6141736
insert,1800,802518,800725,9915660
heap,1800,33458,17898,599222
mquick,1800,22300,12651,473865
quick,1800,22029,13430,564107
select,1800,1619100,1800,6133429
insert,1800,794867,793075,9793701
heap,1800,33456,17916,616968
mquick,1800,22032,13431,586761
quick,1800,21718,12566,474620
select,1800,1619100,1800,6066220
insert,1800,803440,801650,10147872
heap,1800,33449,17903,644154
mquick,1800,21154,12525,476130
quick,1800,22544,13994,491611
select,1800,1619100,1800,6037523
insert,1800,812232,810439,11063884
heap,1800,33512,17956,963210
mquick,1800,22547,13995,887315
quick,1800,24199,14691,823504
select,1800,1619100,1800,8055317
insert,1800,797069,795274,12455271
heap,1800,33461,17925,614703
mquick,1800,22522,12633,496897
quick,1800,21948,13517,496897
select,1800,1619100,1800,6189311
insert,1800,824464,822672,11081253
heap,1800,33424,17877,880142
mquick,1800,21526,12256,646041
quick,1800,21007,13460,482927
select,1800,1619100,1800,6043565
insert,1800,819748,817963,11620439
heap,1800,33378,17870,614325
mquick,1800,20875,13114,477641
quick,1800,19943,10725,433085
select,1800,1619100,1800,6028839
insert,1800,808113,806321,10909831
heap,1800,33410,17904,613570
mquick,1800,20214,12238,471599
quick,1800,22284,13476,485192
select,1800,1619100,1800,6114550
insert,1800,811649,809855,10918138
heap,1800,33444,17884,622631
mquick,1800,22287,13477,496897
quick,1800,21075,13503,474619
select,1800,1619100,1800,6145133
insert,1800,821052,819258,11023483
heap,1800,33441,17869,612814
mquick,1800,22129,12601,485191
quick,1800,21484,13293,478396
select,1800,1619100,1800,6047340
insert,1800,823822,822029,11590610
heap,1800,33472,17904,613192
mquick,1800,20938,11864,468956
quick,1800,21237,12394,464802
select,1800,1619100,1800,6132674
insert,1800,814666,812872,10960427
heap,1800,33439,17849,611682
mquick,1800,21240,12395,474242
quick,1800,21620,12583,463669
select,1800,1619100,1800,7655836
insert,1800,801254,799460,11194150
heap,1800,33470,17865,616212
mquick,1800,20876,12466,470089
quick,1800,20606,11663,502183
select,1800,1619100,1800,6162880
insert,1800,814336,812543,11213784
heap,1800,33459,17940,670962
mquick,1800,20481,11267,494253
quick,1800,23159,12726,481038
select,1800,1619100,1800,6511010
insert,1800,824867,823074,10164108
heap,1800,33476,17895,598466
mquick,1800,23162,12727,517664
quick,1800,24555,13313,490478
select,1800,1619100,1800,6132674
insert,1800,812322,810530,10504309
heap,1800,33421,17893,598088
mquick,1800,21341,12229,462915
